timestamp,homeid,action,soc_kwh,grid_import_kwh,wasted_kwh,step_cost
2018-06-07 13:00:00,106,1,3.0,0.0,0.021009721565759698,0.0
2018-06-07 14:00:00,106,1,3.0,0.0,0.03037575624862411,0.0
2018-06-07 15:00:00,106,1,3.0,0.0,0.018839115310072096,0.0
2018-06-07 16:00:00,106,1,3.0,0.021804771657318894,0.0,0.0013559297255103754
2018-06-07 17:00:00,106,2,2.6159718678277155,0.0,-0.0,0.0003648267255636702
2018-06-07 18:00:00,106,2,2.5177572479446746,0.0,-0.0,9.33038888888888e-05
2018-06-07 19:00:00,106,2,2.3801978912195283,0.0,-0.0,0.0001306813888888889
2018-06-07 20:00:00,106,2,2.12487713098561,0.0,-0.0,0.0002425547222222222
2018-06-07 21:00:00,106,2,1.7998973064242065,0.0,-0.0,0.0003087308333333333
2018-06-07 22:00:00,106,2,1.6879961368335632,0.0,-0.0,0.0001063061111111111
2018-06-07 23:00:00,106,1,1.6879961368335632,0.1000872222222222,0.0,0.005051402105555555
2018-06-08 00:00:00,106,2,1.5846323941435048,0.0,-0.0,9.81955555555555e-05
2018-06-08 01:00:00,106,1,1.5846323941435048,0.0868586111111111,0.0,0.00440894309999999
2018-06-08 02:00:00,106,1,1.5846323941435048,0.0890391666666666,0.0,0.004491803360416655
2018-06-08 03:00:00,106,1,1.5846323941435048,0.0862327777777777,0.0,0.0043394489597222185
2018-06-08 04:00:00,106,0,3.0,1.5768739710770125,0.0,0.08061739650638816
2018-06-08 05:00:00,106,1,3.0,0.1107097222222222,0.0,0.005539084177083332
2018-06-08 06:00:00,106,1,3.0,0.1168580555555555,0.0,0.005935804931944442
2018-06-08 07:00:00,106,1,3.0,0.1187613888888888,0.0,0.006442805347222217
2018-06-08 08:00:00,106,1,3.0,0.0838855555555555,0.0,0.005558466624999989
2018-06-08 09:00:00,106,2,2.914454970760234,0.0,-0.0,8.126777777777771e-05
2018-06-08 10:00:00,106,2,2.829219298245614,0.0,-0.0,8.09738888888888e-05
2018-06-08 11:00:00,106,2,2.7417277777777778,0.0,-0.0,8.31169444444444e-05
2018-06-08 12:00:00,106,2,2.6724656238232005,0.0,-0.0,6.57990462568483e-05
2018-06-08 13:00:00,106,2,2.617999504225258,0.0,-0.0,5.17428136180453e-05
2018-06-08 14:00:00,106,1,2.617999504225258,0.0528024360538708,0.0,0.0027866485627430315
2018-06-08 15:00:00,106,1,2.617999504225258,0.0498552600473854,0.0,0.0025928474369143963
