timestamp,homeid,demand_kwh,solar_kwh,price_kwh,net_load_kwh,soc_kwh,grid_import_kwh,grid_export_kwh,wasted_kwh,throughput_kwh,step_cost,action,episode
2018-06-25 20:00:00,145,0.1361011117696762,0.0,0.057782500982284546,0.1361011117696762,0.0,0.1361011117696762,0.0,0.0,0.0,0.007864262624521334,2,
2018-06-25 21:00:00,145,0.1401238888502121,-0.0,0.054157499223947525,0.1401238888502121,0.0,0.1401238888502121,0.0,0.0,0.0,0.007588759401661871,2,
2018-06-25 22:00:00,145,0.1215352788567543,-0.0,0.05112500116229057,0.1215352788567543,0.0,0.1215352788567543,0.0,0.0,0.0,0.006213491272810873,2,
2018-06-25 23:00:00,145,0.08547333627939224,-0.0,0.05045749992132187,0.08547333627939224,0.0,0.08547333627939224,0.0,0.0,0.0,0.004312770858592552,2,
2018-06-26 00:00:00,145,0.06908583641052246,-0.0,0.05174750089645386,0.06908583641052246,0.0,0.06908583641052246,0.0,0.0,0.0,0.0035750193815857756,2,
2018-06-26 01:00:00,145,0.08319583535194397,-0.0,0.05092500150203705,0.08319583535194397,0.0,0.08319583535194397,0.0,0.0,0.0,0.004236748040260974,2,
2018-06-26 02:00:00,145,0.07451194524765015,-0.0,0.05207499861717224,0.07451194524765015,0.0,0.07451194524765015,0.0,0.0,0.0,0.003880209445734195,2,
2018-06-26 03:00:00,145,0.07637583464384079,-0.0,0.05067500099539757,0.07637583464384079,0.0,0.07637583464384079,0.0,0.0,0.0,0.003870345496600952,2,
2018-06-26 04:00:00,145,0.08415749669075012,-0.0,0.050257500261068344,0.08415749669075012,0.0,0.08415749669075012,0.0,0.0,0.0,0.0042295454119062326,2,
2018-06-26 05:00:00,145,0.0815783366560936,-0.0,0.051317501813173294,0.0815783366560936,0.0,0.0815783366560936,0.0,0.0,0.0,0.004186396439264745,2,
2018-06-26 06:00:00,145,0.1025458350777626,-0.0,0.0524275004863739,0.1025458350777626,0.0,0.1025458350777626,0.0,0.0,0.0,0.005376221818415017,2,
2018-06-26 07:00:00,145,0.12730056047439575,0.0,0.05459250137209892,0.12730056047439575,0.0,0.12730056047439575,0.0,0.0,0.0,0.006949656022367412,2,
2018-06-26 08:00:00,145,0.14569583535194397,0.0,0.060169998556375504,0.14569583535194397,0.0,0.14569583535194397,0.0,0.0,0.0,0.008766518202796392,2,
2018-06-26 09:00:00,145,0.10459110885858536,0.0,0.058570001274347305,0.10459110885858536,0.0,0.10459110885858536,0.0,0.0,0.0,0.006125901379132742,2,
2018-06-26 10:00:00,145,2.1807570457458496,0.0,0.054557498544454575,2.1807570457458496,0.0,2.1807570457458496,0.0,0.0,0.0,0.11897664934908825,2,
2018-06-26 11:00:00,145,0.0917094424366951,0.0,0.05112500116229057,0.0917094424366951,0.0,0.0917094424366951,0.0,0.0,0.0,0.004688645351169057,2,
2018-06-26 12:00:00,145,0.06992194801568985,0.04823680222034454,0.05209999904036522,0.021685145795345306,0.0,0.021685145795345306,0.0,0.0,0.0,0.0011297960751276703,2,
2018-06-26 13:00:00,145,0.08023722469806671,0.056811392307281494,0.05243000015616417,0.023425832390785217,0.0,0.023425832390785217,0.0,0.0,0.0,0.0012282163959071446,2,
2018-06-26 14:00:00,145,0.07538777589797974,0.0,0.052149999886751175,0.07538777589797974,0.0,0.07538777589797974,0.0,0.0,0.0,0.003931472504542066,2,
2018-06-26 15:00:00,145,0.0738283321261406,0.0,0.05781000107526779,0.0738283321261406,0.0,0.0738283321261406,0.0,0.0,0.0,0.004268015959597415,2,
2018-06-26 16:00:00,145,0.0805286094546318,0.0,0.06407249718904495,0.0805286094546318,0.0,0.0805286094546318,0.0,0.0,0.0,0.005159669102919595,2,
2018-06-26 17:00:00,145,0.06591805815696716,0.0,0.06570249795913696,0.06591805815696716,0.0,0.06591805815696716,0.0,0.0,0.0,0.004330981081528407,2,
2018-06-26 18:00:00,145,0.08444222062826157,0.0,0.06784500181674957,0.08444222062826157,0.0,0.08444222062826157,0.0,0.0,0.0,0.005728982611934774,2,
2018-06-26 19:00:00,145,0.06170138716697693,-0.0,0.06260249763727188,0.06170138716697693,0.0,0.06170138716697693,0.0,0.0,0.0,0.0038626609443370707,2,
2018-06-26 20:00:00,145,0.08472000062465668,-0.0,0.06120250001549721,0.08472000062465668,0.0,0.08472000062465668,0.0,0.0,0.0,0.005185075839543474,2,
2018-06-26 21:00:00,145,0.1033269464969635,-0.0,0.053062498569488525,0.1033269464969635,0.0,0.1033269464969635,0.0,0.0,0.0,0.005482785950684743,2,
2018-06-26 22:00:00,145,0.1351691633462906,-0.0,0.051739998161792755,0.1351691633462906,0.0,0.1351691633462906,0.0,0.0,0.0,0.00699365226306814,2,
2018-06-26 23:00:00,145,0.14252471923828125,-0.0,0.05396749824285507,0.14252471923828125,0.0,0.14252471923828125,0.0,0.0,0.0,0.007691702535055356,2,
2018-06-27 00:00:00,145,0.12410110980272293,-0.0,0.04949750006198883,0.12410110980272293,0.0,0.12410110980272293,0.0,0.0,0.0,0.006142694690153161,2,
2018-06-27 01:00:00,145,0.08210749924182892,-0.0,0.04852500185370445,0.08210749924182892,0.0,0.08210749924182892,0.0,0.0,0.0,0.003984266552912785,2,
2018-06-27 02:00:00,145,0.08033139258623123,-0.0,0.04829249903559685,0.08033139258623123,0.0,0.08033139258623123,0.0,0.0,0.0,0.0038794036989987235,2,
2018-06-27 03:00:00,145,0.07699833065271378,-0.0,0.048432499170303345,0.07699833065271378,0.0,0.07699833065271378,0.0,0.0,0.0,0.0037292215854523025,2,
2018-06-27 04:00:00,145,0.08636361360549927,-0.0,0.047805000096559525,0.08636361360549927,0.0,0.08636361360549927,0.0,0.0,0.0,0.004128612556750122,2,
2018-06-27 05:00:00,145,0.06288333237171173,-0.0,0.04815249890089035,0.06288333237171173,0.0,0.06288333237171173,0.0,0.0,0.0,0.0030279895929131717,2,
2018-06-27 06:00:00,145,0.09832194447517395,-0.0,0.048637498170137405,0.09832194447517395,0.0,0.09832194447517395,0.0,0.0,0.0,0.004782133394495625,2,
2018-06-27 07:00:00,145,0.1228119432926178,0.0,0.04886249825358391,0.1228119432926178,0.0,0.1228119432926178,0.0,0.0,0.0,0.006000898364654783,2,
2018-06-27 08:00:00,145,0.15561750531196594,0.0,0.04931750148534775,0.15561750531196594,0.0,0.15561750531196594,0.0,0.0,0.0,0.007674666549368991,2,
2018-06-27 09:00:00,145,1.8688178062438965,0.0,0.051454998552799225,1.8688178062438965,0.0,1.8688178062438965,0.0,0.0,0.0,0.09616001751572512,2,
2018-06-27 10:00:00,145,0.10691944509744644,0.0,0.050472501665353775,0.10691944509744644,0.0,0.10691944509744644,0.0,0.0,0.0,0.005396491870739567,2,
2018-06-27 11:00:00,145,0.082107774913311,0.0,0.05035249888896942,0.082107774913311,0.0,0.082107774913311,0.0,0.0,0.0,0.004134331645098244,2,
2018-06-27 12:00:00,145,0.06491166353225708,0.0,0.050415001809597015,0.06491166353225708,0.0,0.06491166353225708,0.0,0.0,0.0,0.0032725216344426933,2,
2018-06-27 13:00:00,145,0.09245777875185013,0.0004960497026331723,0.04983250051736832,0.09196172904921696,0.0,0.09196172904921696,0.0,0.0,0.0,0.004582682910423189,2,
2018-06-27 14:00:00,145,0.10813416540622711,0.0,0.057429999113082886,0.10813416540622711,0.0,0.10813416540622711,0.0,0.0,0.0,0.006210145023373581,2,
2018-06-27 15:00:00,145,0.10778389126062393,0.0,0.05269499868154526,0.10778389126062393,0.0,0.10778389126062393,0.0,0.0,0.0,0.0056796720078703955,2,
